idpers,idhous17,p17a01,p17a04,p17c01,p17c02,p17c08,occupa17,x17i04,age17,sex17,educat17,isced17,edyear17,civsta17,nbpers17,nbkid17,region17,canton17
94245104,942451,,,,,,,inapplicable,20.0,,,,12.0,,4,0,,
94248101,942481,,2.0,,8.0,1.0,,inapplicable,45.0,,,,18.0,,1,0,,
94249101,942491,,5.0,,3.0,3.0,,inapplicable,55.0,,,,10.0,,3,0,,
94249102,942491,,,,1.0,9.0,,inapplicable,53.0,,,,9.0,,3,0,,
94249105,942491,,,,3.0,4.0,,inapplicable,18.0,,,,10.0,,3,0,,
94251102,942511,,7.0,,5.0,2.0,,inapplicable,61.0,,,,12.0,,2,0,,
94253101,942531,,,,,,,inapplicable,48.0,,,,12.0,,5,2,,
94253102,942531,,,,9.0,,,inapplicable,45.0,,,,9.0,,5,2,,
94253103,942531,,2.0,,,,,inapplicable,18.0,,,,9.0,,5,2,,
94255101,942551,,1.0,,8.0,3.0,,inapplicable,56.0,,,,13.0,,4,0,,
94255102,942551,,7.0,,5.0,5.0,,inapplicable,56.0,,,,12.0,,4,0,,
94255103,942551,,4.0,,,,,inapplicable,23.0,,,,12.0,,4,0,,
94255104,942551,,3.0,,7.0,7.0,,inapplicable,21.0,,,,10.0,,4,0,,
94260101,942601,,,,7.0,3.0,,inapplicable,63.0,,,,18.0,,5,3,,
94260102,942601,,,,,9.0,,inapplicable,49.0,,,,13.0,,5,3,,
94264102,942641,,2.0,,9.0,,,inapplicable,41.0,,,,12.0,,3,2,,
94269101,942691,,3.0,,,,,inapplicable,39.0,,,,18.0,,3,1,,
94269102,942691,,,,,,,inapplicable,36.0,,,,18.0,,3,1,,
94270102,942701,,,,,,,inapplicable,50.0,,,,12.0,,2,0,,
94276101,942761,,,,,,,inapplicable,39.0,,,,13.0,,4,2,,
94276102,942761,,,,,,,"irregular, difficult to answer",36.0,,,,13.0,,4,2,,
94277101,942771,,,,,,,inapplicable,23.0,,,,18.0,,4,0,,
94277102,942771,,,,,,,inapplicable,23.0,,,,18.0,,4,0,,
94277103,942771,,,,,,,inapplicable,23.0,,,,18.0,,4,0,,
94277104,942771,,,,,,,inapplicable,23.0,,,,18.0,,4,0,,
94279101,942791,,3.0,,9.0,6.0,,inapplicable,56.0,,,,18.0,,2,0,,
94279102,942791,,,,6.0,1.0,,inapplicable,45.0,,,,18.0,,2,0,,
94280101,942801,,2.0,,9.0,,,inapplicable,54.0,,,,16.0,,1,0,,
94282101,942821,,,,,,,inapplicable,45.0,,,,16.0,,2,0,,
94282102,942821,,4.0,,8.0,1.0,,inapplicable,38.0,,,,18.0,,2,0,,
94283101,942831,,1.0,,8.0,,,inapplicable,47.0,,,,16.0,,4,2,,
94283102,942831,,1.0,,7.0,,,inapplicable,44.0,,,,18.0,,4,2,,
94285101,942851,,,,6.0,3.0,,inapplicable,33.0,,,,10.0,,4,2,,
94285102,942851,,3.0,,9.0,4.0,,inapplicable,33.0,,,,16.0,,4,2,,
94286101,942861,,,,,,,inapplicable,56.0,,,,,,1,0,,
94290101,942901,,,,,,,inapplicable,50.0,,,,9.0,,3,0,,
94290102,942901,,,,9.0,2.0,,inapplicable,49.0,,,,9.0,,3,0,,
94290103,942901,,,,,,,inapplicable,30.0,,,,12.0,,3,0,,
94291102,942911,,,,,,,inapplicable,59.0,,,,12.0,,3,0,,
94291103,942911,,,,,,,"irregular, difficult to answer",29.0,,,,14.0,,3,0,,
94294101,942941,,,,,,,inapplicable,53.0,,,,8.0,,4,1,,
94294102,942941,,,,,,,inapplicable,45.0,,,,8.0,,4,1,,
94294103,942941,,,,9.0,,,inapplicable,21.0,,,,14.0,,4,1,,
94310101,943101,,,,,,,inapplicable,48.0,,,,18.0,,1,0,,
94311101,943111,,5.0,,,,,inapplicable,30.0,,,,12.0,,4,2,,
94311102,943111,,6.0,,9.0,,,inapplicable,29.0,,,,12.0,,4,2,,
94315101,943151,,,,,,,inapplicable,47.0,,,,,,4,2,,
94315102,943151,,,,,,,inapplicable,38.0,,,,12.0,,4,2,,
94317101,943171,,,,,,,inapplicable,32.0,,,,18.0,,1,0,,
94321101,943211,,,,,,,inapplicable,31.0,,,,16.0,,2,0,,
94321102,943211,,,,,,,inapplicable,29.0,,,,12.0,,2,0,,
94323101,943231,,1.0,,7.0,,,inapplicable,62.0,,,,12.0,,2,0,,
94323102,943231,,,,,,,inapplicable,60.0,,,,12.0,,2,0,,
94328101,943281,,,,,,,inapplicable,50.0,,,,18.0,,4,2,,
94328102,943281,,,,,,,inapplicable,38.0,,,,18.0,,4,2,,
94334101,943341,,4.0,,9.0,,,inapplicable,36.0,,,,12.0,,3,1,,
94334102,943341,,,,,,,inapplicable,34.0,,,,13.0,,3,1,,
94337101,943371,,,,,,,inapplicable,59.0,,,,16.0,,3,0,,
94337102,943371,,,,,,,inapplicable,26.0,,,,12.0,,3,0,,
94337103,943371,,,,,,,inapplicable,25.0,,,,12.0,,3,0,,
94338101,943381,,,,,,,inapplicable,51.0,,,,12.0,,1,0,,
94349102,943491,,,,8.0,,,inapplicable,64.0,,,,12.0,,2,0,,
94353101,943531,,2.0,,9.0,2.0,,inapplicable,56.0,,,,16.0,,2,0,,
94353102,943531,,2.0,,6.0,2.0,,inapplicable,54.0,,,,10.0,,2,0,,
94355101,943551,,,,,,,inapplicable,36.0,,,,16.0,,3,1,,
94355102,943551,,2.0,,9.0,,,inapplicable,30.0,,,,18.0,,3,1,,
94367101,943671,,4.0,,7.0,7.0,,inapplicable,46.0,,,,18.0,,4,2,,
94367102,943671,,5.0,,8.0,7.0,,inapplicable,18.0,,,,9.0,,4,2,,
94372101,943721,,3.0,,,3.0,,inapplicable,64.0,,,,18.0,,3,0,,
94372102,943721,,,,,,,inapplicable,56.0,,,,18.0,,3,0,,
94372105,943721,,,,,,,inapplicable,20.0,,,,13.0,,3,0,,
94375101,943751,,3.0,,,,,inapplicable,32.0,,,,18.0,,2,0,,
94375102,943751,,3.0,,7.0,6.0,,inapplicable,30.0,,,,12.0,,2,0,,
94376101,943761,,3.0,,7.0,2.0,,inapplicable,58.0,,,,16.0,,4,0,,
94376102,943761,,3.0,,7.0,3.0,,inapplicable,52.0,,,,12.0,,4,0,,
94376103,943761,,4.0,,5.0,3.0,,inapplicable,24.0,,,,18.0,,4,0,,
94376104,943761,,5.0,,9.0,,,inapplicable,22.0,,,,14.0,,4,0,,
